-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2011 through 12/31/2021 in LST
Location: latitude  16.75   longitude -93.11 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1034.94 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN
2013,3,18,6.3804
2013,3,19,7.2929
2013,3,20,6.2165
2013,3,21,5.814
2013,3,22,6.6233
2013,3,23,7.0834
2013,3,24,7.4738
2013,3,25,3.6468
2013,3,26,4.0361
2013,3,27,5.3203
2013,3,28,6.2527
2013,3,29,6.5458
2013,3,30,7.5199
2013,3,31,7.5799
2013,4,1,7.5269
2013,4,2,6.5119
2013,4,3,7.1042
2013,4,4,6.2009
2013,4,5,4.6109
2013,4,6,7.4767
2013,4,7,7.2739
2013,4,8,6.9043
2013,4,9,7.1993
2013,4,10,7.5199
2013,4,11,7.7388
2013,4,12,7.3543
2013,4,13,6.3857
2013,4,14,7.1695
2013,4,15,6.774
2013,4,16,6.9766
2013,4,17,6.7937
2013,4,18,7.0262
2013,4,19,6.2674
2013,4,20,3.8806
2013,4,21,6.533
2013,4,22,5.0604
2013,4,23,6.8717
2013,4,24,6.4418
2013,4,25,5.5968
2013,4,26,5.8003
2013,4,27,5.8579
2013,4,28,5.0033
2013,4,29,5.7658
2013,4,30,6.0019
2013,5,1,6.6833
2013,5,2,7.0495
2013,5,3,4.4621
2013,5,4,4.6757
2013,5,5,5.7626
2013,5,6,5.7178
2013,5,7,6.2218
2013,5,8,6.5383
2013,5,9,6.7248
2013,5,10,7.2998
2013,5,11,6.6425
2013,5,12,4.0598
2013,5,13,5.4295
2013,5,14,6.4829
2013,5,15,6.8786
2013,5,16,6.4253
2013,5,17,6.5026
2013,5,18,5.9695
2013,5,19,5.7948
2013,5,20,6.0924
2013,5,21,6.756
2013,5,22,6.2945
2013,5,23,5.3906
2013,5,24,3.5921
2013,5,25,3.797
2013,5,26,3.3391
2013,5,27,2.5795
2013,5,28,3.2597
2013,5,29,1.1849
2013,5,30,1.6704
2013,5,31,5.5409
2013,6,1,5.1091
2013,6,2,5.1566
2013,6,3,4.6915
2013,6,4,4.6742
2013,6,5,4.9939
2013,6,6,6.0278
2013,6,7,4.6716
2013,6,8,5.2526
2013,6,9,4.877
2013,6,10,5.7914
2013,6,11,5.5625
2013,6,12,5.9952
2013,6,13,6.5107
2013,6,14,6.107
2013,6,15,6.5602
2013,6,16,6.1543
2013,6,17,6.4786
2013,6,18,4.2163
2013,6,19,5.25
2013,6,20,5.4041
2013,6,21,4.7695
2013,6,22,5.267
2013,6,23,5.2488
2013,6,24,5.5567
2013,6,25,5.7998
2013,6,26,6.2741
2013,6,27,5.6527
2013,6,28,4.6123
2013,6,29,4.4297
2013,6,30,4.7045
2013,7,1,4.8547
2013,7,2,3.9168
2013,7,3,4.1186
2013,7,4,4.3723
2013,7,5,5.225
2013,7,6,5.0782
2013,7,7,6.0007
2013,7,8,6.5081
2013,7,9,6.1567
2013,7,10,5.5082
2013,7,11,4.902
2013,7,12,3.876
2013,7,13,5.2104
2013,7,14,4.3051
2013,7,15,5.0249
2013,7,16,6.1346
2013,7,17,5.5481
2013,7,18,4.6814
2013,7,19,5.3086
2013,7,20,6.5803
2013,7,21,6.259
2013,7,22,6.5688
2013,7,23,5.7994
2013,7,24,6.0492
2013,7,25,6.4356
2013,7,26,6.9926
2013,7,27,7.2185
2013,7,28,6.0862
2013,7,29,6.7418
2013,7,30,5.0328
2013,7,31,5.5159
2013,8,1,6.0919
2013,8,2,5.8082
2013,8,3,6.5909
2013,8,4,5.7389
2013,8,5,5.5426
2013,8,6,6.1483
2013,8,7,7.3315
2013,8,8,6.3912
2013,8,9,4.903
2013,8,10,5.9347
2013,8,11,5.8831
2013,8,12,4.9416
2013,8,13,5.1329
2013,8,14,5.657
2013,8,15,5.1785
2013,8,16,5.28
2013,8,17,5.3712
2013,8,18,5.993
2013,8,19,5.4346
2013,8,20,4.5878
2013,8,21,6.0451
2013,8,22,5.4341
2013,8,23,5.6102
2013,8,24,4.6133
2013,8,25,4.0714
2013,8,26,5.0573
2013,8,27,6.4476
2013,8,28,5.5447
2013,8,29,4.3159
2013,8,30,4.7237
2013,8,31,4.0447
2013,9,1,3.6468
2013,9,2,5.269
2013,9,3,5.4314
2013,9,4,4.6342
2013,9,5,4.2096
2013,9,6,5.4415
2013,9,7,5.4041
2013,9,8,4.7822
2013,9,9,5.0014
2013,9,10,4.489
2013,9,11,3.601
2013,9,12,3.2808
